filename,track,measure,set
bwv18.csv,3,17,test
bwv18.csv,3,18,test
bwv18.csv,3,19,test
bwv180.csv,0,0,train
bwv180.csv,0,1,train
bwv180.csv,0,2,train
bwv180.csv,0,3,train
bwv180.csv,0,4,train
bwv180.csv,0,5,train
bwv180.csv,0,6,train
bwv180.csv,0,7,train
bwv180.csv,0,8,train
bwv180.csv,0,9,train
bwv180.csv,0,10,train
bwv180.csv,0,11,train
bwv180.csv,0,12,train
bwv180.csv,0,13,train
bwv180.csv,0,14,train
bwv180.csv,0,15,train
bwv180.csv,0,16,train
bwv180.csv,0,17,train
bwv180.csv,0,18,train
bwv180.csv,1,0,train
bwv180.csv,1,1,train
bwv180.csv,1,2,train
bwv180.csv,1,3,train
bwv180.csv,1,4,train
bwv180.csv,1,5,train
bwv180.csv,1,6,train
bwv180.csv,1,7,train
bwv180.csv,1,8,train
bwv180.csv,1,9,train
bwv180.csv,1,10,train
bwv180.csv,1,11,train
bwv180.csv,1,12,train
bwv180.csv,1,13,train
bwv180.csv,1,14,train
bwv180.csv,1,15,train
bwv180.csv,1,16,train
bwv180.csv,1,17,train
bwv180.csv,1,18,train
bwv180.csv,2,0,train
bwv180.csv,2,1,train
bwv180.csv,2,2,train
bwv180.csv,2,3,train
bwv180.csv,2,4,train
bwv180.csv,2,5,train
bwv180.csv,2,6,train
bwv180.csv,2,7,train
bwv180.csv,2,8,train
bwv180.csv,2,9,train
bwv180.csv,2,10,train
bwv180.csv,2,11,train
bwv180.csv,2,12,train
bwv180.csv,2,13,train
bwv180.csv,2,14,train
bwv180.csv,2,15,train
bwv180.csv,2,16,train
bwv180.csv,2,17,train
bwv180.csv,2,18,train
bwv180.csv,3,0,train
bwv180.csv,3,1,train
bwv180.csv,3,2,train
bwv180.csv,3,3,train
bwv180.csv,3,4,train
bwv180.csv,3,5,train
bwv180.csv,3,6,train
bwv180.csv,3,7,train
bwv180.csv,3,8,train
bwv180.csv,3,9,train
bwv180.csv,3,10,train
bwv180.csv,3,11,train
bwv180.csv,3,12,train
bwv180.csv,3,13,train
bwv180.csv,3,14,train
bwv180.csv,3,15,train
bwv180.csv,3,16,train
bwv180.csv,3,17,train
bwv180.csv,3,18,train
bwv183.csv,0,0,train
bwv183.csv,0,1,train
bwv183.csv,0,2,train
bwv183.csv,0,3,train
bwv183.csv,0,4,train
bwv183.csv,0,5,train
bwv183.csv,0,6,train
bwv183.csv,0,7,train
bwv183.csv,0,8,train
bwv183.csv,0,9,train
bwv183.csv,0,10,train
bwv183.csv,0,11,train
bwv183.csv,0,12,train
bwv183.csv,0,13,train
bwv183.csv,0,14,train
bwv183.csv,0,15,train
bwv183.csv,0,16,train
bwv183.csv,0,17,train
bwv183.csv,0,18,train
bwv183.csv,1,0,train
bwv183.csv,1,1,train
bwv183.csv,1,2,train
bwv183.csv,1,3,train
bwv183.csv,1,4,train
bwv183.csv,1,5,train
bwv183.csv,1,6,train
bwv183.csv,1,7,train
bwv183.csv,1,8,train
bwv183.csv,1,9,train
bwv183.csv,1,10,train
bwv183.csv,1,11,train
bwv183.csv,1,12,train
bwv183.csv,1,13,train
bwv183.csv,1,14,train
bwv183.csv,1,15,train
bwv183.csv,1,16,train
bwv183.csv,1,17,train
bwv183.csv,1,18,train
bwv183.csv,2,0,train
bwv183.csv,2,1,train
bwv183.csv,2,2,train
bwv183.csv,2,3,train
bwv183.csv,2,4,train
bwv183.csv,2,5,train
bwv183.csv,2,6,train
bwv183.csv,2,7,train
bwv183.csv,2,8,train
bwv183.csv,2,9,train
bwv183.csv,2,10,train
bwv183.csv,2,11,train
bwv183.csv,2,12,train
bwv183.csv,2,13,train
bwv183.csv,2,14,train
bwv183.csv,2,15,train
bwv183.csv,2,16,train
bwv183.csv,2,17,train
bwv183.csv,2,18,train
bwv183.csv,3,0,train
bwv183.csv,3,1,train
bwv183.csv,3,2,train
bwv183.csv,3,3,train
bwv183.csv,3,4,train
bwv183.csv,3,5,train
bwv183.csv,3,6,train
bwv183.csv,3,7,train
bwv183.csv,3,8,train
bwv183.csv,3,9,train
bwv183.csv,3,10,train
bwv183.csv,3,11,train
bwv183.csv,3,12,train
bwv183.csv,3,13,train
bwv183.csv,3,14,train
bwv183.csv,3,15,train
bwv183.csv,3,16,train
bwv183.csv,3,17,train
bwv183.csv,3,18,train
bwv184.csv,0,0,train
bwv184.csv,0,1,train
bwv184.csv,0,2,train
bwv184.csv,0,3,train
bwv184.csv,0,4,train
bwv184.csv,0,5,train
bwv184.csv,0,6,train
bwv184.csv,0,7,train
bwv184.csv,0,8,train
bwv184.csv,0,9,train
bwv184.csv,0,10,train
bwv184.csv,0,11,train
bwv184.csv,0,12,train
bwv184.csv,0,13,train
bwv184.csv,0,14,train
bwv184.csv,0,15,train
bwv184.csv,0,16,train
bwv184.csv,0,17,train
bwv184.csv,0,18,train
bwv184.csv,0,19,train
bwv184.csv,0,20,train
bwv184.csv,0,21,train
bwv184.csv,1,0,train
bwv184.csv,1,1,train
bwv184.csv,1,2,train
bwv184.csv,1,3,train
bwv184.csv,1,4,train
bwv184.csv,1,5,train
bwv184.csv,1,6,train
bwv184.csv,1,7,train
bwv184.csv,1,8,train
bwv184.csv,1,9,train
bwv184.csv,1,10,train
bwv184.csv,1,11,train
bwv184.csv,1,12,train
bwv184.csv,1,13,train
bwv184.csv,1,14,train
bwv184.csv,1,15,train
bwv184.csv,1,16,train
bwv184.csv,1,17,train
bwv184.csv,1,18,train
bwv184.csv,1,19,train
bwv184.csv,1,20,train
bwv184.csv,1,21,train
bwv184.csv,2,0,train
bwv184.csv,2,1,train
bwv184.csv,2,2,train
bwv184.csv,2,3,train
bwv184.csv,2,4,train
bwv184.csv,2,5,train
bwv184.csv,2,6,train
bwv184.csv,2,7,train
bwv184.csv,2,8,train
bwv184.csv,2,9,train
bwv184.csv,2,10,train
bwv184.csv,2,11,train
bwv184.csv,2,12,train
bwv184.csv,2,13,train
bwv184.csv,2,14,train
bwv184.csv,2,15,train
bwv184.csv,2,16,train
bwv184.csv,2,17,train
bwv184.csv,2,18,train
bwv184.csv,2,19,train
bwv184.csv,2,20,train
bwv184.csv,2,21,train
bwv184.csv,3,0,train
bwv184.csv,3,1,train
bwv184.csv,3,2,train
bwv184.csv,3,3,train
bwv184.csv,3,4,train
bwv184.csv,3,5,train
bwv184.csv,3,6,train
bwv184.csv,3,7,train
bwv184.csv,3,8,train
bwv184.csv,3,9,train
bwv184.csv,3,10,train
bwv184.csv,3,11,train
bwv184.csv,3,12,train
bwv184.csv,3,13,train
bwv184.csv,3,14,train
bwv184.csv,3,15,train
bwv184.csv,3,16,train
bwv184.csv,3,17,train
bwv184.csv,3,18,train
bwv184.csv,3,19,train
bwv184.csv,3,20,train
bwv184.csv,3,21,train
bwv185.csv,0,0,val
bwv185.csv,0,1,val
bwv185.csv,0,2,val
bwv185.csv,0,3,val
bwv185.csv,0,4,val
bwv185.csv,0,5,val
bwv185.csv,0,6,val
bwv185.csv,0,7,val
bwv185.csv,0,8,val
bwv185.csv,0,9,val
bwv185.csv,0,10,val
bwv185.csv,0,11,val
bwv185.csv,0,12,val
bwv185.csv,0,13,val
bwv185.csv,0,14,val
bwv185.csv,0,15,val
bwv185.csv,0,16,val
bwv185.csv,1,0,val
bwv185.csv,1,1,val
bwv185.csv,1,2,val
bwv185.csv,1,3,val
bwv185.csv,1,4,val
bwv185.csv,1,5,val
bwv185.csv,1,6,val
bwv185.csv,1,7,val
bwv185.csv,1,8,val
bwv185.csv,1,9,val
bwv185.csv,1,10,val
bwv185.csv,1,11,val
bwv185.csv,1,12,val
bwv185.csv,1,13,val
bwv185.csv,1,14,val
bwv185.csv,1,15,val
bwv185.csv,1,16,val
bwv185.csv,2,0,val
bwv185.csv,2,1,val
bwv185.csv,2,2,val
bwv185.csv,2,3,val
bwv185.csv,2,4,val
bwv185.csv,2,5,val
bwv185.csv,2,6,val
bwv185.csv,2,7,val
bwv185.csv,2,8,val
bwv185.csv,2,9,val
bwv185.csv,2,10,val
bwv185.csv,2,11,val
bwv185.csv,2,12,val
bwv185.csv,2,13,val
bwv185.csv,2,14,val
bwv185.csv,2,15,val
bwv185.csv,2,16,val
bwv185.csv,3,0,val
bwv185.csv,3,1,val
bwv185.csv,3,2,val
bwv185.csv,3,3,val
bwv185.csv,3,4,val
bwv185.csv,3,5,val
bwv185.csv,3,6,val
bwv185.csv,3,7,val
bwv185.csv,3,8,val
bwv185.csv,3,9,val
bwv185.csv,3,10,val
bwv185.csv,3,11,val
bwv185.csv,3,12,val
bwv185.csv,3,13,val
bwv185.csv,3,14,val
bwv185.csv,3,15,val
bwv185.csv,3,16,val
bwv185.csv,4,0,val
bwv185.csv,4,1,val
bwv185.csv,4,2,val
bwv185.csv,4,3,val
bwv185.csv,4,4,val
bwv185.csv,4,5,val
bwv185.csv,4,6,val
bwv185.csv,4,7,val
bwv185.csv,4,8,val
bwv185.csv,4,9,val
bwv185.csv,4,10,val
bwv185.csv,4,11,val
bwv185.csv,4,12,val
bwv185.csv,4,13,val
bwv185.csv,4,14,val
bwv185.csv,4,15,val
bwv185.csv,4,16,val
bwv190.csv,0,0,val
bwv190.csv,0,1,val
bwv190.csv,0,2,val
bwv190.csv,0,3,val
bwv190.csv,0,4,val
bwv190.csv,0,5,val
bwv190.csv,0,6,val
bwv190.csv,0,7,val
bwv190.csv,0,8,val
bwv190.csv,0,9,val
bwv190.csv,0,10,val
bwv190.csv,0,11,val
bwv190.csv,0,12,val
bwv190.csv,0,13,val
bwv190.csv,0,14,val
bwv190.csv,0,15,val
bwv190.csv,0,16,val
bwv190.csv,0,17,val
bwv190.csv,0,18,val
bwv190.csv,0,19,val
bwv190.csv,0,20,val
bwv190.csv,0,21,val
bwv190.csv,0,22,val
bwv190.csv,0,23,val
bwv190.csv,0,24,val
bwv190.csv,0,25,val
bwv190.csv,0,26,val
bwv190.csv,0,27,val
bwv190.csv,0,28,val
bwv190.csv,0,29,val
bwv190.csv,0,30,val
bwv190.csv,0,31,val
bwv190.csv,1,0,val
bwv190.csv,1,1,val
bwv190.csv,1,2,val
bwv190.csv,1,3,val
bwv190.csv,1,4,val
bwv190.csv,1,5,val
bwv190.csv,1,6,val
bwv190.csv,1,7,val
bwv190.csv,1,8,val
bwv190.csv,1,9,val
bwv190.csv,1,10,val
bwv190.csv,1,11,val
bwv190.csv,1,12,val
bwv190.csv,1,13,val
bwv190.csv,1,14,val
bwv190.csv,1,15,val
bwv190.csv,1,16,val
bwv190.csv,1,17,val
bwv190.csv,1,18,val
bwv190.csv,1,19,val
bwv190.csv,1,20,val
bwv190.csv,1,21,val
bwv190.csv,1,22,val
bwv190.csv,1,23,val
bwv190.csv,1,24,val
bwv190.csv,1,25,val
bwv190.csv,1,26,val
bwv190.csv,1,27,val
bwv190.csv,1,28,val
bwv190.csv,1,29,val
bwv190.csv,1,30,val
bwv190.csv,1,31,val
bwv190.csv,2,0,val
bwv190.csv,2,1,val
bwv190.csv,2,2,val
bwv190.csv,2,3,val
bwv190.csv,2,4,val
bwv190.csv,2,5,val
bwv190.csv,2,6,val
bwv190.csv,2,7,val
bwv190.csv,2,8,val
bwv190.csv,2,9,val
bwv190.csv,2,10,val
bwv190.csv,2,11,val
bwv190.csv,2,12,val
bwv190.csv,2,13,val
bwv190.csv,2,14,val
bwv190.csv,2,15,val
bwv190.csv,2,16,val
bwv190.csv,2,17,val
bwv190.csv,2,18,val
bwv190.csv,2,19,val
bwv190.csv,2,20,val
bwv190.csv,2,21,val
bwv190.csv,2,22,val
bwv190.csv,2,23,val
bwv190.csv,2,24,val
bwv190.csv,2,25,val
bwv190.csv,2,26,val
bwv190.csv,2,27,val
bwv190.csv,2,28,val
bwv190.csv,2,29,val
bwv190.csv,2,30,val
bwv190.csv,2,31,val
bwv190.csv,3,0,val
bwv190.csv,3,1,val
bwv190.csv,3,2,val
bwv190.csv,3,3,val
bwv190.csv,3,4,val
bwv190.csv,3,5,val
bwv190.csv,3,6,val
bwv190.csv,3,7,val
bwv190.csv,3,8,val
bwv190.csv,3,9,val
bwv190.csv,3,10,val
bwv190.csv,3,11,val
bwv190.csv,3,12,val
bwv190.csv,3,13,val
bwv190.csv,3,14,val
bwv190.csv,3,15,val
bwv190.csv,3,16,val
bwv190.csv,3,17,val
bwv190.csv,3,18,val
bwv190.csv,3,19,val
bwv190.csv,3,20,val
bwv190.csv,3,21,val
bwv190.csv,3,22,val
bwv190.csv,3,23,val
bwv190.csv,3,24,val
bwv190.csv,3,25,val
bwv190.csv,3,26,val
bwv190.csv,3,27,val
bwv190.csv,3,28,val
bwv190.csv,3,29,val
bwv190.csv,3,30,val
bwv190.csv,3,31,val
bwv194.csv,0,0,train
bwv194.csv,0,1,train
bwv194.csv,0,2,train
bwv194.csv,0,3,train
bwv194.csv,0,4,train
bwv194.csv,0,5,train
bwv194.csv,0,6,train
bwv194.csv,0,7,train
bwv194.csv,0,8,train
bwv194.csv,0,9,train
bwv194.csv,0,10,train
bwv194.csv,0,11,train
bwv194.csv,0,12,train
bwv194.csv,0,13,train
bwv194.csv,0,14,train
bwv194.csv,0,15,train
bwv194.csv,1,0,train
bwv194.csv,1,1,train
bwv194.csv,1,2,train
bwv194.csv,1,3,train
bwv194.csv,1,4,train
bwv194.csv,1,5,train
bwv194.csv,1,6,train
bwv194.csv,1,7,train
bwv194.csv,1,8,train
bwv194.csv,1,9,train
bwv194.csv,1,10,train
bwv194.csv,1,11,train
bwv194.csv,1,12,train
bwv194.csv,1,13,train
bwv194.csv,1,14,train
bwv194.csv,1,15,train
bwv194.csv,2,0,train
bwv194.csv,2,1,train
bwv194.csv,2,2,train
bwv194.csv,2,3,train
bwv194.csv,2,4,train
bwv194.csv,2,5,train
bwv194.csv,2,6,train
bwv194.csv,2,7,train
bwv194.csv,2,8,train
bwv194.csv,2,9,train
bwv194.csv,2,10,train
bwv194.csv,2,11,train
bwv194.csv,2,12,train
bwv194.csv,2,13,train
bwv194.csv,2,14,train
bwv194.csv,2,15,train
bwv194.csv,3,0,train
bwv194.csv,3,1,train
bwv194.csv,3,2,train
bwv194.csv,3,3,train
bwv194.csv,3,4,train
bwv194.csv,3,5,train
bwv194.csv,3,6,train
bwv194.csv,3,7,train
bwv194.csv,3,8,train
bwv194.csv,3,9,train
bwv194.csv,3,10,train
bwv194.csv,3,11,train
bwv194.csv,3,12,train
bwv194.csv,3,13,train
bwv194.csv,3,14,train
bwv194.csv,3,15,train
bwv197.csv,0,0,train
bwv197.csv,0,1,train
bwv197.csv,0,2,train
bwv197.csv,0,3,train
bwv197.csv,0,4,train
bwv197.csv,0,5,train
bwv197.csv,0,6,train
bwv197.csv,0,7,train
bwv197.csv,0,8,train
bwv197.csv,0,9,train
bwv197.csv,0,10,train
bwv197.csv,0,11,train
bwv197.csv,0,12,train
bwv197.csv,0,13,train
bwv197.csv,0,14,train
bwv197.csv,0,15,train
bwv197.csv,1,0,train
bwv197.csv,1,1,train
bwv197.csv,1,2,train
bwv197.csv,1,3,train
bwv197.csv,1,4,train
bwv197.csv,1,5,train
bwv197.csv,1,6,train
bwv197.csv,1,7,train
bwv197.csv,1,8,train
bwv197.csv,1,9,train
bwv197.csv,1,10,train
bwv197.csv,1,11,train
bwv197.csv,1,12,train
bwv197.csv,1,13,train
bwv197.csv,1,14,train
bwv197.csv,1,15,train
bwv197.csv,2,0,train
bwv197.csv,2,1,train
bwv197.csv,2,2,train
bwv197.csv,2,3,train
bwv197.csv,2,4,train
bwv197.csv,2,5,train
bwv197.csv,2,6,train
bwv197.csv,2,7,train
bwv197.csv,2,8,train
bwv197.csv,2,9,train
bwv197.csv,2,10,train
bwv197.csv,2,11,train
bwv197.csv,2,12,train
bwv197.csv,2,13,train
bwv197.csv,2,14,train
bwv197.csv,2,15,train
bwv197.csv,3,0,train
bwv197.csv,3,1,train
bwv197.csv,3,2,train
bwv197.csv,3,3,train
bwv197.csv,3,4,train
bwv197.csv,3,5,train
bwv197.csv,3,6,train
bwv197.csv,3,7,train
bwv197.csv,3,8,train
bwv197.csv,3,9,train
bwv197.csv,3,10,train
bwv197.csv,3,11,train
bwv197.csv,3,12,train
bwv197.csv,3,13,train
bwv197.csv,3,14,train
bwv197.csv,3,15,train
bwv2.csv,0,0,train
bwv2.csv,0,1,train
bwv2.csv,0,2,train
bwv2.csv,0,3,train
bwv2.csv,0,4,train
bwv2.csv,0,5,train
bwv2.csv,0,6,train
bwv2.csv,0,7,train
bwv2.csv,0,8,train
bwv2.csv,0,9,train
bwv2.csv,0,10,train
bwv2.csv,0,11,train
bwv2.csv,0,12,train
bwv2.csv,0,13,train
bwv2.csv,0,14,train
bwv2.csv,0,15,train
bwv2.csv,0,16,train
bwv2.csv,1,0,train
bwv2.csv,1,1,train
bwv2.csv,1,2,train
bwv2.csv,1,3,train
bwv2.csv,1,4,train
bwv2.csv,1,5,train
bwv2.csv,1,6,train
bwv2.csv,1,7,train
bwv2.csv,1,8,train
bwv2.csv,1,9,train
bwv2.csv,1,10,train
bwv2.csv,1,11,train
bwv2.csv,1,12,train
bwv2.csv,1,13,train
bwv2.csv,1,14,train
bwv2.csv,1,15,train
bwv2.csv,1,16,train
bwv2.csv,2,0,train
bwv2.csv,2,1,train
bwv2.csv,2,2,train
bwv2.csv,2,3,train
bwv2.csv,2,4,train
bwv2.csv,2,5,train
bwv2.csv,2,6,train
bwv2.csv,2,7,train
bwv2.csv,2,8,train
bwv2.csv,2,9,train
bwv2.csv,2,10,train
bwv2.csv,2,11,train
bwv2.csv,2,12,train
bwv2.csv,2,13,train
bwv2.csv,2,14,train
bwv2.csv,2,15,train
bwv2.csv,2,16,train
bwv2.csv,3,0,train
bwv2.csv,3,1,train
bwv2.csv,3,2,train
bwv2.csv,3,3,train
bwv2.csv,3,4,train
bwv2.csv,3,5,train
bwv2.csv,3,6,train
bwv2.csv,3,7,train
bwv2.csv,3,8,train
bwv2.csv,3,9,train
bwv2.csv,3,10,train
bwv2.csv,3,11,train
bwv2.csv,3,12,train
bwv2.csv,3,13,train
bwv2.csv,3,14,train
bwv2.csv,3,15,train
bwv2.csv,3,16,train
bwv20.csv,0,0,train
bwv20.csv,0,1,train
bwv20.csv,0,2,train
bwv20.csv,0,3,train
bwv20.csv,0,4,train
bwv20.csv,0,5,train
bwv20.csv,0,6,train
bwv20.csv,0,7,train
bwv20.csv,0,8,train
bwv20.csv,0,9,train
bwv20.csv,0,10,train
bwv20.csv,0,11,train
bwv20.csv,0,12,train
bwv20.csv,0,13,train
bwv20.csv,0,14,train
bwv20.csv,0,15,train
bwv20.csv,1,0,train
bwv20.csv,1,1,train
bwv20.csv,1,2,train
bwv20.csv,1,3,train
bwv20.csv,1,4,train
bwv20.csv,1,5,train
bwv20.csv,1,6,train
bwv20.csv,1,7,train
bwv20.csv,1,8,train
bwv20.csv,1,9,train
bwv20.csv,1,10,train
bwv20.csv,1,11,train
bwv20.csv,1,12,train
bwv20.csv,1,13,train
bwv20.csv,1,14,train
bwv20.csv,1,15,train
bwv20.csv,2,0,train
bwv20.csv,2,1,train
bwv20.csv,2,2,train
bwv20.csv,2,3,train
bwv20.csv,2,4,train
bwv20.csv,2,5,train
bwv20.csv,2,6,train
bwv20.csv,2,7,train
bwv20.csv,2,8,train
bwv20.csv,2,9,train
bwv20.csv,2,10,train
bwv20.csv,2,11,train
bwv20.csv,2,12,train
bwv20.csv,2,13,train
bwv20.csv,2,14,train
bwv20.csv,2,15,train
bwv20.csv,3,0,train
bwv20.csv,3,1,train
bwv20.csv,3,2,train
bwv20.csv,3,3,train
bwv20.csv,3,4,train
bwv20.csv,3,5,train
bwv20.csv,3,6,train
bwv20.csv,3,7,train
bwv20.csv,3,8,train
bwv20.csv,3,9,train
bwv20.csv,3,10,train
bwv20.csv,3,11,train
bwv20.csv,3,12,train
bwv20.csv,3,13,train
bwv20.csv,3,14,train
bwv20.csv,3,15,train
bwv226.csv,0,0,train
bwv226.csv,0,1,train
bwv226.csv,0,2,train
bwv226.csv,0,3,train
bwv226.csv,0,4,train
bwv226.csv,0,5,train
bwv226.csv,0,6,train
bwv226.csv,0,7,train
bwv226.csv,0,8,train
bwv226.csv,0,9,train
bwv226.csv,0,10,train
bwv226.csv,0,11,train
bwv226.csv,0,12,train
bwv226.csv,0,13,train
bwv226.csv,0,14,train
bwv226.csv,0,15,train
bwv226.csv,0,16,train
bwv226.csv,0,17,train
bwv226.csv,0,18,train
bwv226.csv,0,19,train
bwv226.csv,0,20,train
bwv226.csv,0,21,train
bwv226.csv,0,22,train
bwv226.csv,0,23,train
bwv226.csv,0,24,train
bwv226.csv,0,25,train
bwv226.csv,0,26,train
bwv226.csv,1,0,train
bwv226.csv,1,1,train
bwv226.csv,1,2,train
bwv226.csv,1,3,train
bwv226.csv,1,4,train
bwv226.csv,1,5,train
bwv226.csv,1,6,train
bwv226.csv,1,7,train
bwv226.csv,1,8,train
bwv226.csv,1,9,train
bwv226.csv,1,10,train
bwv226.csv,1,11,train
bwv226.csv,1,12,train
bwv226.csv,1,13,train
bwv226.csv,1,14,train
bwv226.csv,1,15,train
bwv226.csv,1,16,train
bwv226.csv,1,17,train
bwv226.csv,1,18,train
bwv226.csv,1,19,train
bwv226.csv,1,20,train
bwv226.csv,1,21,train
bwv226.csv,1,22,train
bwv226.csv,1,23,train
bwv226.csv,1,24,train
bwv226.csv,1,25,train
bwv226.csv,1,26,train
bwv226.csv,2,0,train
bwv226.csv,2,1,train
bwv226.csv,2,2,train
bwv226.csv,2,3,train
bwv226.csv,2,4,train
bwv226.csv,2,5,train
bwv226.csv,2,6,train
bwv226.csv,2,7,train
bwv226.csv,2,8,train
bwv226.csv,2,9,train
bwv226.csv,2,10,train
bwv226.csv,2,11,train
bwv226.csv,2,12,train
bwv226.csv,2,13,train
bwv226.csv,2,14,train
bwv226.csv,2,15,train
bwv226.csv,2,16,train
bwv226.csv,2,17,train
bwv226.csv,2,18,train
bwv226.csv,2,19,train
bwv226.csv,2,20,train
bwv226.csv,2,21,train
bwv226.csv,2,22,train
bwv226.csv,2,23,train
bwv226.csv,2,24,train
bwv226.csv,2,25,train
bwv226.csv,2,26,train
bwv226.csv,3,0,train
bwv226.csv,3,1,train
bwv226.csv,3,2,train
bwv226.csv,3,3,train
bwv226.csv,3,4,train
bwv226.csv,3,5,train
bwv226.csv,3,6,train
bwv226.csv,3,7,train
bwv226.csv,3,8,train
bwv226.csv,3,9,train
bwv226.csv,3,10,train
bwv226.csv,3,11,train
bwv226.csv,3,12,train
bwv226.csv,3,13,train
bwv226.csv,3,14,train
bwv226.csv,3,15,train
bwv226.csv,3,16,train
bwv226.csv,3,17,train
bwv226.csv,3,18,train
bwv226.csv,3,19,train
bwv226.csv,3,20,train
bwv226.csv,3,21,train
bwv226.csv,3,22,train
bwv226.csv,3,23,train
bwv226.csv,3,24,train
bwv226.csv,3,25,train
bwv226.csv,3,26,train
bwv227.csv,0,0,train
bwv227.csv,0,1,train
bwv227.csv,0,2,train
bwv227.csv,0,3,train
bwv227.csv,0,4,train
bwv227.csv,0,5,train
bwv227.csv,0,6,train
bwv227.csv,0,7,train
bwv227.csv,0,8,train
bwv227.csv,0,9,train
bwv227.csv,0,10,train
bwv227.csv,0,11,train
bwv227.csv,0,12,train
bwv227.csv,0,13,train
bwv227.csv,0,14,train
bwv227.csv,0,15,train
bwv227.csv,0,16,train
bwv227.csv,0,17,train
bwv227.csv,1,0,train
bwv227.csv,1,1,train
bwv227.csv,1,2,train
bwv227.csv,1,3,train
bwv227.csv,1,4,train
bwv227.csv,1,5,train
bwv227.csv,1,6,train
bwv227.csv,1,7,train
bwv227.csv,1,8,train
bwv227.csv,1,9,train
bwv227.csv,1,10,train
bwv227.csv,1,11,train
bwv227.csv,1,12,train
bwv227.csv,1,13,train
bwv227.csv,1,14,train
bwv227.csv,1,15,train
bwv227.csv,1,16,train
bwv227.csv,1,17,train
bwv227.csv,2,0,train
bwv227.csv,2,1,train
bwv227.csv,2,2,train
bwv227.csv,2,3,train
bwv227.csv,2,4,train
bwv227.csv,2,5,train
bwv227.csv,2,6,train
bwv227.csv,2,7,train
bwv227.csv,2,8,train
bwv227.csv,2,9,train
bwv227.csv,2,10,train
bwv227.csv,2,11,train
bwv227.csv,2,12,train
bwv227.csv,2,13,train
bwv227.csv,2,14,train
bwv227.csv,2,15,train
bwv227.csv,2,16,train
bwv227.csv,2,17,train
bwv227.csv,3,0,train
bwv227.csv,3,1,train
bwv227.csv,3,2,train
bwv227.csv,3,3,train
bwv227.csv,3,4,train
bwv227.csv,3,5,train
bwv227.csv,3,6,train
bwv227.csv,3,7,train
bwv227.csv,3,8,train
bwv227.csv,3,9,train
bwv227.csv,3,10,train
bwv227.csv,3,11,train
bwv227.csv,3,12,train
bwv227.csv,3,13,train
bwv227.csv,3,14,train
bwv227.csv,3,15,train
bwv227.csv,3,16,train
bwv227.csv,3,17,train
bwv244.csv,0,0,train
bwv244.csv,0,1,train
bwv244.csv,0,2,train
bwv244.csv,0,3,train
bwv244.csv,0,4,train
bwv244.csv,0,5,train
bwv244.csv,0,6,train
bwv244.csv,0,7,train
bwv244.csv,0,8,train
bwv244.csv,0,9,train
bwv244.csv,0,10,train
bwv244.csv,0,11,train
bwv244.csv,0,12,train
bwv244.csv,0,13,train
bwv244.csv,0,14,train
bwv244.csv,0,15,train
bwv244.csv,0,16,train
bwv244.csv,0,17,train
bwv244.csv,0,18,train
bwv244.csv,1,0,train
bwv244.csv,1,1,train
bwv244.csv,1,2,train
bwv244.csv,1,3,train
bwv244.csv,1,4,train
bwv244.csv,1,5,train
bwv244.csv,1,6,train
bwv244.csv,1,7,train
bwv244.csv,1,8,train
bwv244.csv,1,9,train
bwv244.csv,1,10,train
bwv244.csv,1,11,train
bwv244.csv,1,12,train
bwv244.csv,1,13,train
bwv244.csv,1,14,train
bwv244.csv,1,15,train
bwv244.csv,1,16,train
bwv244.csv,1,17,train
bwv244.csv,1,18,train
bwv244.csv,2,0,train
bwv244.csv,2,1,train
bwv244.csv,2,2,train
bwv244.csv,2,3,train
bwv244.csv,2,4,train
bwv244.csv,2,5,train
bwv244.csv,2,6,train
bwv244.csv,2,7,train
bwv244.csv,2,8,train
bwv244.csv,2,9,train
bwv244.csv,2,10,train
bwv244.csv,2,11,train
bwv244.csv,2,12,train
bwv244.csv,2,13,train
bwv244.csv,2,14,train
bwv244.csv,2,15,train
bwv244.csv,2,16,train
bwv244.csv,2,17,train
bwv244.csv,2,18,train
bwv244.csv,3,0,train
bwv244.csv,3,1,train
bwv244.csv,3,2,train
bwv244.csv,3,3,train
bwv244.csv,3,4,train
bwv244.csv,3,5,train
bwv244.csv,3,6,train
bwv244.csv,3,7,train
bwv244.csv,3,8,train
bwv244.csv,3,9,train
bwv244.csv,3,10,train
bwv244.csv,3,11,train
bwv244.csv,3,12,train
bwv244.csv,3,13,train
bwv244.csv,3,14,train
bwv244.csv,3,15,train
bwv244.csv,3,16,train
bwv244.csv,3,17,train
bwv244.csv,3,18,train
bwv245.csv,0,0,train
bwv245.csv,0,1,train
bwv245.csv,0,2,train
bwv245.csv,0,3,train
bwv245.csv,0,4,train
bwv245.csv,0,5,train
bwv245.csv,0,6,train
bwv245.csv,0,7,train
bwv245.csv,0,8,train
bwv245.csv,0,9,train
bwv245.csv,0,10,train
bwv245.csv,0,11,train
bwv245.csv,0,12,train
bwv245.csv,0,13,train
bwv245.csv,0,14,train
bwv245.csv,0,15,train
bwv245.csv,0,16,train
bwv245.csv,0,17,train
bwv245.csv,0,18,train
bwv245.csv,0,19,train
bwv245.csv,0,20,train
bwv245.csv,0,21,train
bwv245.csv,0,22,train
bwv245.csv,0,23,train
bwv245.csv,0,24,train
bwv245.csv,0,25,train
bwv245.csv,0,26,train
