filename,track,measure_st,measure_end,set
reelsa-c69.npy,0,5,21,test
reelsa-c69.npy,0,6,22,test
reelsa-c69.npy,0,7,23,test
reelsa-c69.npy,0,8,24,test
reelsa-c69.npy,0,9,25,test
reelsa-c69.npy,0,10,26,test
reelsa-c69.npy,0,11,27,test
reelsa-c69.npy,0,12,28,test
reelsa-c69.npy,0,13,29,test
reelsa-c69.npy,0,14,30,test
reelsa-c69.npy,0,15,31,test
reelsa-c69.npy,0,16,32,test
reelsa-c69.npy,0,17,33,test
reelsa-c69.npy,0,18,34,test
reelsa-c69.npy,0,19,35,test
reelsa-c69.npy,0,20,36,test
reelsa-c69.npy,0,21,37,test
reelsa-c69.npy,0,22,38,test
reelsa-c69.npy,0,23,39,test
reelsa-c69.npy,0,24,40,test
reelsa-c69.npy,0,25,41,test
reelsa-c69.npy,0,26,42,test
reelsa-c69.npy,0,27,43,test
reelsa-c69.npy,0,28,44,test
reelsa-c69.npy,0,29,45,test
reelsa-c69.npy,0,30,46,test
reelsa-c69.npy,0,31,47,test
reelsa-c69.npy,0,32,48,test
reelsa-c69.npy,0,33,49,test
reelsa-c69.npy,0,34,50,test
reelsa-c69.npy,0,35,51,test
reelsa-c69.npy,0,36,52,test
reelsa-c69.npy,0,37,53,test
reelsa-c69.npy,0,38,54,test
reelsa-c69.npy,0,39,55,test
reelsa-c69.npy,0,40,56,test
reelsa-c69.npy,0,41,57,test
reelsa-c69.npy,0,42,58,test
reelsa-c69.npy,0,43,59,test
reelsa-c69.npy,0,44,60,test
reelsa-c69.npy,0,45,61,test
reelsa-c69.npy,0,46,62,test
reelsa-c69.npy,0,47,63,test
reelsa-c69.npy,0,48,64,test
reelsa-c7.npy,0,0,16,train
reelsa-c7.npy,0,1,17,train
reelsa-c7.npy,0,2,18,train
reelsa-c7.npy,0,3,19,train
reelsa-c7.npy,0,4,20,train
reelsa-c7.npy,0,5,21,train
reelsa-c7.npy,0,6,22,train
reelsa-c7.npy,0,7,23,train
reelsa-c7.npy,0,8,24,train
reelsa-c7.npy,0,9,25,train
reelsa-c7.npy,0,10,26,train
reelsa-c7.npy,0,11,27,train
reelsa-c7.npy,0,12,28,train
reelsa-c7.npy,0,13,29,train
reelsa-c7.npy,0,14,30,train
reelsa-c7.npy,0,15,31,train
reelsa-c7.npy,0,16,32,train
reelsa-c70.npy,0,0,16,test
reelsa-c71.npy,0,0,16,train
reelsa-c71.npy,0,1,17,train
reelsa-c71.npy,0,2,18,train
reelsa-c71.npy,0,3,19,train
reelsa-c71.npy,0,4,20,train
reelsa-c71.npy,0,5,21,train
reelsa-c71.npy,0,6,22,train
reelsa-c71.npy,0,7,23,train
reelsa-c71.npy,0,8,24,train
reelsa-c71.npy,0,9,25,train
reelsa-c71.npy,0,10,26,train
reelsa-c71.npy,0,11,27,train
reelsa-c71.npy,0,12,28,train
reelsa-c71.npy,0,13,29,train
reelsa-c71.npy,0,14,30,train
reelsa-c71.npy,0,15,31,train
reelsa-c71.npy,0,16,32,train
reelsa-c71.npy,0,17,33,train
reelsa-c71.npy,0,18,34,train
reelsa-c71.npy,0,19,35,train
reelsa-c71.npy,0,20,36,train
reelsa-c71.npy,0,21,37,train
reelsa-c71.npy,0,22,38,train
reelsa-c71.npy,0,23,39,train
reelsa-c71.npy,0,24,40,train
reelsa-c71.npy,0,25,41,train
reelsa-c71.npy,0,26,42,train
reelsa-c71.npy,0,27,43,train
reelsa-c71.npy,0,28,44,train
reelsa-c71.npy,0,29,45,train
reelsa-c71.npy,0,30,46,train
reelsa-c71.npy,0,31,47,train
reelsa-c71.npy,0,32,48,train
reelsa-c71.npy,0,33,49,train
reelsa-c71.npy,0,34,50,train
reelsa-c71.npy,0,35,51,train
reelsa-c71.npy,0,36,52,train
reelsa-c71.npy,0,37,53,train
reelsa-c71.npy,0,38,54,train
reelsa-c71.npy,0,39,55,train
reelsa-c71.npy,0,40,56,train
reelsa-c71.npy,0,41,57,train
reelsa-c71.npy,0,42,58,train
reelsa-c71.npy,0,43,59,train
reelsa-c71.npy,0,44,60,train
reelsa-c71.npy,0,45,61,train
reelsa-c71.npy,0,46,62,train
reelsa-c71.npy,0,47,63,train
reelsa-c71.npy,0,48,64,train
reelsa-c71.npy,0,49,65,train
reelsa-c71.npy,0,50,66,train
reelsa-c71.npy,0,51,67,train
reelsa-c71.npy,0,52,68,train
reelsa-c71.npy,0,53,69,train
reelsa-c71.npy,0,54,70,train
reelsa-c71.npy,0,55,71,train
reelsa-c71.npy,0,56,72,train
reelsa-c71.npy,0,57,73,train
reelsa-c71.npy,0,58,74,train
reelsa-c71.npy,0,59,75,train
reelsa-c71.npy,0,60,76,train
reelsa-c71.npy,0,61,77,train
reelsa-c71.npy,0,62,78,train
reelsa-c71.npy,0,63,79,train
reelsa-c71.npy,0,64,80,train
reelsa-c71.npy,0,65,81,train
reelsa-c71.npy,0,66,82,train
reelsa-c71.npy,0,67,83,train
reelsa-c71.npy,0,68,84,train
reelsa-c71.npy,0,69,85,train
reelsa-c71.npy,0,70,86,train
reelsa-c71.npy,0,71,87,train
reelsa-c71.npy,0,72,88,train
reelsa-c71.npy,0,73,89,train
reelsa-c71.npy,0,74,90,train
reelsa-c71.npy,0,75,91,train
reelsa-c71.npy,0,76,92,train
reelsa-c71.npy,0,77,93,train
reelsa-c71.npy,0,78,94,train
reelsa-c71.npy,0,79,95,train
reelsa-c71.npy,0,80,96,train
reelsa-c72.npy,0,0,16,train
reelsa-c72.npy,0,1,17,train
reelsa-c72.npy,0,2,18,train
reelsa-c72.npy,0,3,19,train
reelsa-c72.npy,0,4,20,train
reelsa-c72.npy,0,5,21,train
reelsa-c72.npy,0,6,22,train
reelsa-c72.npy,0,7,23,train
reelsa-c72.npy,0,8,24,train
reelsa-c72.npy,0,9,25,train
reelsa-c72.npy,0,10,26,train
reelsa-c72.npy,0,11,27,train
reelsa-c72.npy,0,12,28,train
reelsa-c72.npy,0,13,29,train
reelsa-c72.npy,0,14,30,train
reelsa-c72.npy,0,15,31,train
reelsa-c72.npy,0,16,32,train
reelsa-c72.npy,0,17,33,train
reelsa-c72.npy,0,18,34,train
reelsa-c72.npy,0,19,35,train
reelsa-c72.npy,0,20,36,train
reelsa-c72.npy,0,21,37,train
reelsa-c72.npy,0,22,38,train
reelsa-c72.npy,0,23,39,train
reelsa-c72.npy,0,24,40,train
reelsa-c72.npy,0,25,41,train
reelsa-c72.npy,0,26,42,train
reelsa-c72.npy,0,27,43,train
reelsa-c72.npy,0,28,44,train
reelsa-c72.npy,0,29,45,train
reelsa-c72.npy,0,30,46,train
reelsa-c72.npy,0,31,47,train
reelsa-c72.npy,0,32,48,train
reelsa-c73.npy,0,0,16,train
reelsa-c73.npy,0,1,17,train
reelsa-c73.npy,0,2,18,train
reelsa-c73.npy,0,3,19,train
reelsa-c73.npy,0,4,20,train
reelsa-c73.npy,0,5,21,train
reelsa-c73.npy,0,6,22,train
reelsa-c73.npy,0,7,23,train
reelsa-c73.npy,0,8,24,train
reelsa-c73.npy,0,9,25,train
reelsa-c73.npy,0,10,26,train
reelsa-c73.npy,0,11,27,train
reelsa-c73.npy,0,12,28,train
reelsa-c73.npy,0,13,29,train
reelsa-c73.npy,0,14,30,train
reelsa-c73.npy,0,15,31,train
reelsa-c73.npy,0,16,32,train
reelsa-c73.npy,0,17,33,train
reelsa-c73.npy,0,18,34,train
reelsa-c73.npy,0,19,35,train
reelsa-c73.npy,0,20,36,train
reelsa-c73.npy,0,21,37,train
reelsa-c73.npy,0,22,38,train
reelsa-c73.npy,0,23,39,train
reelsa-c73.npy,0,24,40,train
reelsa-c73.npy,0,25,41,train
reelsa-c73.npy,0,26,42,train
reelsa-c73.npy,0,27,43,train
reelsa-c73.npy,0,28,44,train
reelsa-c73.npy,0,29,45,train
reelsa-c73.npy,0,30,46,train
reelsa-c73.npy,0,31,47,train
reelsa-c73.npy,0,32,48,train
reelsa-c74.npy,0,0,16,train
reelsa-c74.npy,0,1,17,train
reelsa-c74.npy,0,2,18,train
reelsa-c74.npy,0,3,19,train
reelsa-c74.npy,0,4,20,train
reelsa-c74.npy,0,5,21,train
reelsa-c74.npy,0,6,22,train
reelsa-c74.npy,0,7,23,train
reelsa-c74.npy,0,8,24,train
reelsa-c74.npy,0,9,25,train
reelsa-c74.npy,0,10,26,train
reelsa-c74.npy,0,11,27,train
reelsa-c74.npy,0,12,28,train
reelsa-c74.npy,0,13,29,train
reelsa-c74.npy,0,14,30,train
reelsa-c74.npy,0,15,31,train
reelsa-c74.npy,0,16,32,train
reelsa-c75.npy,0,0,16,train
reelsa-c75.npy,0,1,17,train
reelsa-c75.npy,0,2,18,train
reelsa-c75.npy,0,3,19,train
reelsa-c75.npy,0,4,20,train
reelsa-c75.npy,0,5,21,train
reelsa-c75.npy,0,6,22,train
reelsa-c75.npy,0,7,23,train
reelsa-c75.npy,0,8,24,train
reelsa-c75.npy,0,9,25,train
reelsa-c75.npy,0,10,26,train
reelsa-c75.npy,0,11,27,train
reelsa-c75.npy,0,12,28,train
reelsa-c75.npy,0,13,29,train
reelsa-c75.npy,0,14,30,train
reelsa-c75.npy,0,15,31,train
reelsa-c75.npy,0,16,32,train
reelsa-c75.npy,0,17,33,train
reelsa-c75.npy,0,18,34,train
reelsa-c75.npy,0,19,35,train
reelsa-c75.npy,0,20,36,train
reelsa-c75.npy,0,21,37,train
reelsa-c75.npy,0,22,38,train
reelsa-c75.npy,0,23,39,train
reelsa-c75.npy,0,24,40,train
reelsa-c75.npy,0,25,41,train
reelsa-c75.npy,0,26,42,train
reelsa-c75.npy,0,27,43,train
reelsa-c75.npy,0,28,44,train
reelsa-c75.npy,0,29,45,train
reelsa-c75.npy,0,30,46,train
reelsa-c75.npy,0,31,47,train
reelsa-c75.npy,0,32,48,train
reelsa-c76.npy,0,0,16,val
reelsa-c76.npy,0,1,17,val
reelsa-c76.npy,0,2,18,val
reelsa-c76.npy,0,3,19,val
reelsa-c76.npy,0,4,20,val
reelsa-c76.npy,0,5,21,val
reelsa-c76.npy,0,6,22,val
reelsa-c76.npy,0,7,23,val
reelsa-c77.npy,0,0,16,train
reelsa-c77.npy,0,1,17,train
reelsa-c77.npy,0,2,18,train
reelsa-c77.npy,0,3,19,train
reelsa-c77.npy,0,4,20,train
reelsa-c77.npy,0,5,21,train
reelsa-c77.npy,0,6,22,train
reelsa-c77.npy,0,7,23,train
reelsa-c77.npy,0,8,24,train
reelsa-c77.npy,0,9,25,train
reelsa-c77.npy,0,10,26,train
reelsa-c77.npy,0,11,27,train
reelsa-c77.npy,0,12,28,train
reelsa-c77.npy,0,13,29,train
reelsa-c77.npy,0,14,30,train
reelsa-c77.npy,0,15,31,train
reelsa-c77.npy,0,16,32,train
reelsa-c77.npy,0,17,33,train
reelsa-c77.npy,0,18,34,train
reelsa-c77.npy,0,19,35,train
reelsa-c77.npy,0,20,36,train
reelsa-c77.npy,0,21,37,train
reelsa-c77.npy,0,22,38,train
reelsa-c77.npy,0,23,39,train
reelsa-c77.npy,0,24,40,train
reelsa-c77.npy,0,25,41,train
reelsa-c77.npy,0,26,42,train
reelsa-c77.npy,0,27,43,train
reelsa-c77.npy,0,28,44,train
reelsa-c77.npy,0,29,45,train
reelsa-c77.npy,0,30,46,train
reelsa-c77.npy,0,31,47,train
reelsa-c77.npy,0,32,48,train
reelsa-c79.npy,0,0,16,val
reelsa-c79.npy,0,1,17,val
reelsa-c79.npy,0,2,18,val
reelsa-c79.npy,0,3,19,val
reelsa-c79.npy,0,4,20,val
reelsa-c79.npy,0,5,21,val
reelsa-c79.npy,0,6,22,val
reelsa-c79.npy,0,7,23,val
reelsa-c79.npy,0,8,24,val
reelsa-c79.npy,0,9,25,val
reelsa-c79.npy,0,10,26,val
reelsa-c79.npy,0,11,27,val
reelsa-c79.npy,0,12,28,val
reelsa-c79.npy,0,13,29,val
reelsa-c79.npy,0,14,30,val
reelsa-c79.npy,0,15,31,val
reelsa-c79.npy,0,16,32,val
reelsa-c79.npy,0,17,33,val
reelsa-c79.npy,0,18,34,val
reelsa-c79.npy,0,19,35,val
reelsa-c79.npy,0,20,36,val
reelsa-c79.npy,0,21,37,val
reelsa-c79.npy,0,22,38,val
reelsa-c79.npy,0,23,39,val
reelsa-c79.npy,0,24,40,val
reelsa-c79.npy,0,25,41,val
reelsa-c79.npy,0,26,42,val
reelsa-c79.npy,0,27,43,val
reelsa-c79.npy,0,28,44,val
reelsa-c79.npy,0,29,45,val
reelsa-c79.npy,0,30,46,val
reelsa-c79.npy,0,31,47,val
reelsa-c79.npy,0,32,48,val
reelsa-c8.npy,0,0,16,train
reelsa-c8.npy,0,1,17,train
reelsa-c8.npy,0,2,18,train
reelsa-c8.npy,0,3,19,train
reelsa-c8.npy,0,4,20,train
reelsa-c8.npy,0,5,21,train
reelsa-c8.npy,0,6,22,train
reelsa-c8.npy,0,7,23,train
reelsa-c8.npy,0,8,24,train
reelsa-c8.npy,0,9,25,train
reelsa-c8.npy,0,10,26,train
reelsa-c8.npy,0,11,27,train
reelsa-c8.npy,0,12,28,train
reelsa-c8.npy,0,13,29,train
reelsa-c8.npy,0,14,30,train
reelsa-c8.npy,0,15,31,train
reelsa-c8.npy,0,16,32,train
reelsa-c80.npy,0,0,16,train
reelsa-c80.npy,0,1,17,train
reelsa-c80.npy,0,2,18,train
reelsa-c80.npy,0,3,19,train
reelsa-c80.npy,0,4,20,train
reelsa-c80.npy,0,5,21,train
reelsa-c80.npy,0,6,22,train
reelsa-c80.npy,0,7,23,train
reelsa-c80.npy,0,8,24,train
reelsa-c80.npy,0,9,25,train
reelsa-c80.npy,0,10,26,train
reelsa-c80.npy,0,11,27,train
reelsa-c80.npy,0,12,28,train
reelsa-c80.npy,0,13,29,train
reelsa-c80.npy,0,14,30,train
reelsa-c80.npy,0,15,31,train
reelsa-c80.npy,0,16,32,train
reelsa-c80.npy,0,17,33,train
reelsa-c80.npy,0,18,34,train
reelsa-c80.npy,0,19,35,train
reelsa-c80.npy,0,20,36,train
reelsa-c80.npy,0,21,37,train
reelsa-c80.npy,0,22,38,train
reelsa-c80.npy,0,23,39,train
reelsa-c80.npy,0,24,40,train
reelsa-c80.npy,0,25,41,train
reelsa-c80.npy,0,26,42,train
reelsa-c80.npy,0,27,43,train
reelsa-c80.npy,0,28,44,train
reelsa-c80.npy,0,29,45,train
reelsa-c80.npy,0,30,46,train
reelsa-c80.npy,0,31,47,train
reelsa-c80.npy,0,32,48,train
reelsa-c81.npy,0,0,16,train
reelsa-c81.npy,0,1,17,train
reelsa-c81.npy,0,2,18,train
reelsa-c81.npy,0,3,19,train
reelsa-c81.npy,0,4,20,train
reelsa-c81.npy,0,5,21,train
reelsa-c81.npy,0,6,22,train
reelsa-c81.npy,0,7,23,train
reelsa-c81.npy,0,8,24,train
reelsa-c81.npy,0,9,25,train
reelsa-c81.npy,0,10,26,train
reelsa-c81.npy,0,11,27,train
reelsa-c81.npy,0,12,28,train
reelsa-c81.npy,0,13,29,train
reelsa-c81.npy,0,14,30,train
reelsa-c81.npy,0,15,31,train
reelsa-c81.npy,0,16,32,train
reelsa-c9.npy,0,0,16,train
reelsa-c9.npy,0,1,17,train
reelsa-c9.npy,0,2,18,train
reelsa-c9.npy,0,3,19,train
reelsa-c9.npy,0,4,20,train
reelsa-c9.npy,0,5,21,train
reelsa-c9.npy,0,6,22,train
reelsa-c9.npy,0,7,23,train
reelsa-c9.npy,0,8,24,train
reelsa-c9.npy,0,9,25,train
reelsa-c9.npy,0,10,26,train
reelsa-c9.npy,0,11,27,train
reelsa-c9.npy,0,12,28,train
reelsa-c9.npy,0,13,29,train
reelsa-c9.npy,0,14,30,train
reelsa-c9.npy,0,15,31,train
reelsa-c9.npy,0,16,32,train
reelsd-g1.npy,0,0,16,train
reelsd-g1.npy,0,1,17,train
reelsd-g1.npy,0,2,18,train
reelsd-g1.npy,0,3,19,train
reelsd-g1.npy,0,4,20,train
reelsd-g1.npy,0,5,21,train
reelsd-g1.npy,0,6,22,train
reelsd-g1.npy,0,7,23,train
reelsd-g1.npy,0,8,24,train
reelsd-g1.npy,0,9,25,train
reelsd-g1.npy,0,10,26,train
reelsd-g1.npy,0,11,27,train
reelsd-g1.npy,0,12,28,train
reelsd-g1.npy,0,13,29,train
reelsd-g1.npy,0,14,30,train
reelsd-g1.npy,0,15,31,train
reelsd-g1.npy,0,16,32,train
reelsd-g1.npy,0,17,33,train
reelsd-g1.npy,0,18,34,train
reelsd-g1.npy,0,19,35,train
reelsd-g1.npy,0,20,36,train
reelsd-g1.npy,0,21,37,train
reelsd-g1.npy,0,22,38,train
reelsd-g1.npy,0,23,39,train
reelsd-g1.npy,0,24,40,train
reelsd-g1.npy,0,25,41,train
reelsd-g1.npy,0,26,42,train
reelsd-g1.npy,0,27,43,train
reelsd-g1.npy,0,28,44,train
reelsd-g1.npy,0,29,45,train
reelsd-g1.npy,0,30,46,train
reelsd-g1.npy,0,31,47,train
reelsd-g1.npy,0,32,48,train
reelsd-g1.npy,0,33,49,train
reelsd-g1.npy,0,34,50,train
reelsd-g1.npy,0,35,51,train
reelsd-g1.npy,0,36,52,train
reelsd-g1.npy,0,37,53,train
reelsd-g1.npy,0,38,54,train
reelsd-g1.npy,0,39,55,train
reelsd-g1.npy,0,40,56,train
reelsd-g1.npy,0,41,57,train
reelsd-g1.npy,0,42,58,train
reelsd-g1.npy,0,43,59,train
reelsd-g1.npy,0,44,60,train
reelsd-g1.npy,0,45,61,train
reelsd-g1.npy,0,46,62,train
reelsd-g1.npy,0,47,63,train
reelsd-g1.npy,0,48,64,train
reelsd-g11.npy,0,0,16,train
reelsd-g11.npy,0,1,17,train
reelsd-g11.npy,0,2,18,train
reelsd-g11.npy,0,3,19,train
reelsd-g11.npy,0,4,20,train
reelsd-g11.npy,0,5,21,train
reelsd-g11.npy,0,6,22,train
reelsd-g11.npy,0,7,23,train
reelsd-g11.npy,0,8,24,train
reelsd-g11.npy,0,9,25,train
reelsd-g11.npy,0,10,26,train
reelsd-g11.npy,0,11,27,train
reelsd-g11.npy,0,12,28,train
reelsd-g11.npy,0,13,29,train
reelsd-g11.npy,0,14,30,train
reelsd-g11.npy,0,15,31,train
reelsd-g11.npy,0,16,32,train
reelsd-g11.npy,0,17,33,train
reelsd-g11.npy,0,18,34,train
reelsd-g11.npy,0,19,35,train
reelsd-g11.npy,0,20,36,train
reelsd-g11.npy,0,21,37,train
reelsd-g11.npy,0,22,38,train
reelsd-g11.npy,0,23,39,train
reelsd-g12.npy,0,0,16,train
reelsd-g12.npy,0,1,17,train
reelsd-g12.npy,0,2,18,train
reelsd-g12.npy,0,3,19,train
reelsd-g12.npy,0,4,20,train
reelsd-g12.npy,0,5,21,train
reelsd-g12.npy,0,6,22,train
reelsd-g12.npy,0,7,23,train
reelsd-g12.npy,0,8,24,train
reelsd-g12.npy,0,9,25,train
reelsd-g12.npy,0,10,26,train
reelsd-g12.npy,0,11,27,train
reelsd-g12.npy,0,12,28,train
reelsd-g12.npy,0,13,29,train
reelsd-g12.npy,0,14,30,train
reelsd-g12.npy,0,15,31,train
reelsd-g12.npy,0,16,32,train
reelsd-g13.npy,0,0,16,train
reelsd-g13.npy,0,1,17,train
reelsd-g13.npy,0,2,18,train
reelsd-g13.npy,0,3,19,train
reelsd-g13.npy,0,4,20,train
reelsd-g13.npy,0,5,21,train
reelsd-g13.npy,0,6,22,train
reelsd-g13.npy,0,7,23,train
reelsd-g13.npy,0,8,24,train
reelsd-g13.npy,0,9,25,train
reelsd-g13.npy,0,10,26,train
reelsd-g13.npy,0,11,27,train
reelsd-g13.npy,0,12,28,train
reelsd-g13.npy,0,13,29,train
reelsd-g13.npy,0,14,30,train
reelsd-g13.npy,0,15,31,train
reelsd-g13.npy,0,16,32,train
reelsd-g14.npy,0,0,16,train
reelsd-g14.npy,0,1,17,train
reelsd-g14.npy,0,2,18,train
reelsd-g14.npy,0,3,19,train
reelsd-g14.npy,0,4,20,train
reelsd-g14.npy,0,5,21,train
reelsd-g14.npy,0,6,22,train
reelsd-g14.npy,0,7,23,train
reelsd-g14.npy,0,8,24,train
reelsd-g14.npy,0,9,25,train
reelsd-g14.npy,0,10,26,train
reelsd-g14.npy,0,11,27,train
reelsd-g14.npy,0,12,28,train
reelsd-g14.npy,0,13,29,train
reelsd-g14.npy,0,14,30,train
reelsd-g14.npy,0,15,31,train
reelsd-g14.npy,0,16,32,train
reelsd-g15.npy,0,0,16,train
reelsd-g15.npy,0,1,17,train
reelsd-g15.npy,0,2,18,train
reelsd-g15.npy,0,3,19,train
reelsd-g15.npy,0,4,20,train
reelsd-g15.npy,0,5,21,train
reelsd-g15.npy,0,6,22,train
reelsd-g15.npy,0,7,23,train
reelsd-g15.npy,0,8,24,train
reelsd-g15.npy,0,9,25,train
reelsd-g15.npy,0,10,26,train
reelsd-g15.npy,0,11,27,train
reelsd-g15.npy,0,12,28,train
reelsd-g15.npy,0,13,29,train
reelsd-g15.npy,0,14,30,train
reelsd-g15.npy,0,15,31,train
reelsd-g15.npy,0,16,32,train
reelsd-g15.npy,0,17,33,train
reelsd-g15.npy,0,18,34,train
reelsd-g15.npy,0,19,35,train
reelsd-g15.npy,0,20,36,train
reelsd-g15.npy,0,21,37,train
reelsd-g15.npy,0,22,38,train
reelsd-g15.npy,0,23,39,train
reelsd-g15.npy,0,24,40,train
reelsd-g15.npy,0,25,41,train
reelsd-g15.npy,0,26,42,train
reelsd-g15.npy,0,27,43,train
reelsd-g15.npy,0,28,44,train
reelsd-g15.npy,0,29,45,train
reelsd-g15.npy,0,30,46,train
reelsd-g15.npy,0,31,47,train
reelsd-g15.npy,0,32,48,train
reelsd-g15.npy,0,33,49,train
reelsd-g15.npy,0,34,50,train
reelsd-g15.npy,0,35,51,train
reelsd-g15.npy,0,36,52,train
reelsd-g15.npy,0,37,53,train
reelsd-g15.npy,0,38,54,train
reelsd-g15.npy,0,39,55,train
reelsd-g15.npy,0,40,56,train
reelsd-g15.npy,0,41,57,train
reelsd-g15.npy,0,42,58,train
reelsd-g15.npy,0,43,59,train
reelsd-g15.npy,0,44,60,train
reelsd-g15.npy,0,45,61,train
reelsd-g15.npy,0,46,62,train
reelsd-g15.npy,0,47,63,train
reelsd-g15.npy,0,48,64,train
reelsd-g16.npy,0,0,16,train
reelsd-g16.npy,0,1,17,train
reelsd-g16.npy,0,2,18,train
reelsd-g16.npy,0,3,19,train
reelsd-g16.npy,0,4,20,train
reelsd-g16.npy,0,5,21,train
reelsd-g16.npy,0,6,22,train
reelsd-g16.npy,0,7,23,train
reelsd-g16.npy,0,8,24,train
reelsd-g16.npy,0,9,25,train
reelsd-g16.npy,0,10,26,train
reelsd-g16.npy,0,11,27,train
reelsd-g16.npy,0,12,28,train
reelsd-g16.npy,0,13,29,train
reelsd-g16.npy,0,14,30,train
reelsd-g16.npy,0,15,31,train
reelsd-g17.npy,0,0,16,train
reelsd-g17.npy,0,1,17,train
reelsd-g17.npy,0,2,18,train
reelsd-g17.npy,0,3,19,train
reelsd-g17.npy,0,4,20,train
reelsd-g17.npy,0,5,21,train
reelsd-g17.npy,0,6,22,train
reelsd-g17.npy,0,7,23,train
reelsd-g17.npy,0,8,24,train
reelsd-g17.npy,0,9,25,train
reelsd-g17.npy,0,10,26,train
reelsd-g17.npy,0,11,27,train
reelsd-g17.npy,0,12,28,train
reelsd-g17.npy,0,13,29,train
reelsd-g17.npy,0,14,30,train
reelsd-g17.npy,0,15,31,train
reelsd-g17.npy,0,16,32,train
reelsd-g18.npy,0,0,16,train
reelsd-g18.npy,0,1,17,train
reelsd-g18.npy,0,2,18,train
reelsd-g18.npy,0,3,19,train
reelsd-g18.npy,0,4,20,train
reelsd-g19.npy,0,0,16,train
reelsd-g19.npy,0,1,17,train
reelsd-g19.npy,0,2,18,train
reelsd-g19.npy,0,3,19,train
reelsd-g19.npy,0,4,20,train
reelsd-g19.npy,0,5,21,train
reelsd-g19.npy,0,6,22,train
reelsd-g19.npy,0,7,23,train
reelsd-g19.npy,0,8,24,train
reelsd-g19.npy,0,9,25,train
reelsd-g19.npy,0,10,26,train
reelsd-g19.npy,0,11,27,train
reelsd-g19.npy,0,12,28,train
reelsd-g19.npy,0,13,29,train
reelsd-g19.npy,0,14,30,train
reelsd-g19.npy,0,15,31,train
reelsd-g19.npy,0,16,32,train
reelsd-g2.npy,0,0,16,train
reelsd-g2.npy,0,1,17,train
reelsd-g2.npy,0,2,18,train
reelsd-g2.npy,0,3,19,train
reelsd-g2.npy,0,4,20,train
reelsd-g2.npy,0,5,21,train
reelsd-g2.npy,0,6,22,train
reelsd-g2.npy,0,7,23,train
reelsd-g2.npy,0,8,24,train
reelsd-g2.npy,0,9,25,train
reelsd-g2.npy,0,10,26,train
reelsd-g2.npy,0,11,27,train
reelsd-g2.npy,0,12,28,train
reelsd-g2.npy,0,13,29,train
reelsd-g2.npy,0,14,30,train
reelsd-g2.npy,0,15,31,train
reelsd-g2.npy,0,16,32,train
reelsd-g20.npy,0,0,16,train
reelsd-g20.npy,0,1,17,train
reelsd-g20.npy,0,2,18,train
reelsd-g20.npy,0,3,19,train
reelsd-g20.npy,0,4,20,train
reelsd-g20.npy,0,5,21,train
reelsd-g20.npy,0,6,22,train
reelsd-g20.npy,0,7,23,train
reelsd-g20.npy,0,8,24,train
reelsd-g20.npy,0,9,25,train
reelsd-g20.npy,0,10,26,train
reelsd-g20.npy,0,11,27,train
reelsd-g20.npy,0,12,28,train
reelsd-g20.npy,0,13,29,train
reelsd-g20.npy,0,14,30,train
reelsd-g20.npy,0,15,31,train
reelsd-g20.npy,0,16,32,train
reelsd-g21.npy,0,0,16,train
reelsd-g21.npy,0,1,17,train
reelsd-g21.npy,0,2,18,train
reelsd-g21.npy,0,3,19,train
reelsd-g21.npy,0,4,20,train
reelsd-g21.npy,0,5,21,train
reelsd-g21.npy,0,6,22,train
reelsd-g21.npy,0,7,23,train
reelsd-g21.npy,0,8,24,train
reelsd-g21.npy,0,9,25,train
reelsd-g21.npy,0,10,26,train
reelsd-g21.npy,0,11,27,train
reelsd-g21.npy,0,12,28,train
reelsd-g21.npy,0,13,29,train
reelsd-g21.npy,0,14,30,train
reelsd-g21.npy,0,15,31,train
reelsd-g21.npy,0,16,32,train
reelsd-g22.npy,0,0,16,train
reelsd-g22.npy,0,1,17,train
reelsd-g22.npy,0,2,18,train
reelsd-g22.npy,0,3,19,train
reelsd-g22.npy,0,4,20,train
reelsd-g22.npy,0,5,21,train
reelsd-g22.npy,0,6,22,train
reelsd-g22.npy,0,7,23,train
reelsd-g22.npy,0,8,24,train
reelsd-g22.npy,0,9,25,train
reelsd-g22.npy,0,10,26,train
reelsd-g22.npy,0,11,27,train
reelsd-g22.npy,0,12,28,train
reelsd-g22.npy,0,13,29,train
reelsd-g22.npy,0,14,30,train
reelsd-g22.npy,0,15,31,train
reelsd-g23.npy,0,0,16,train
reelsd-g23.npy,0,1,17,train
reelsd-g23.npy,0,2,18,train
reelsd-g23.npy,0,3,19,train
reelsd-g23.npy,0,4,20,train
reelsd-g23.npy,0,5,21,train
reelsd-g23.npy,0,6,22,train
reelsd-g23.npy,0,7,23,train
reelsd-g23.npy,0,8,24,train
reelsd-g23.npy,0,9,25,train
reelsd-g23.npy,0,10,26,train
reelsd-g23.npy,0,11,27,train
reelsd-g23.npy,0,12,28,train
reelsd-g23.npy,0,13,29,train
reelsd-g23.npy,0,14,30,train
reelsd-g23.npy,0,15,31,train
reelsd-g23.npy,0,16,32,train
reelsd-g24.npy,0,0,16,train
reelsd-g24.npy,0,1,17,train
reelsd-g24.npy,0,2,18,train
reelsd-g24.npy,0,3,19,train
reelsd-g24.npy,0,4,20,train
reelsd-g24.npy,0,5,21,train
